Iteration_Identifier,time,HSFA1,HSPR,C_HSFA1_HSPR,MMP,FMP,C_HSPR_MMP,HSFA2,HSFB
Iteration 0,10.55047394626678,0,39,74,0,174,14,1,1
Iteration 0,10.607382194286465,0,39,74,0,175,14,1,1
Iteration 0,10.685853451283762,0,40,74,0,175,14,1,1
Iteration 0,10.714743057574314,0,40,74,0,176,14,1,1
Iteration 0,10.732011101162515,0,40,74,0,177,14,1,1
Iteration 0,10.786762505292234,0,40,74,0,178,14,1,1
Iteration 0,10.859089537285069,0,41,74,0,179,13,1,1
Iteration 0,10.868504144399619,1,42,73,0,179,13,1,1
Iteration 0,10.869063489888195,0,41,74,0,179,13,1,1
Iteration 0,10.915995140823105,0,41,74,0,180,13,1,1
Iteration 0,10.94075311291548,0,41,74,0,180,12,1,1
Iteration 0,10.999413425506397,0,42,74,0,181,11,1,1
Iteration 0,11.099359900734367,0,42,74,0,182,11,1,1
Iteration 0,11.116544045040639,0,42,74,0,183,11,1,1
Iteration 0,11.117058611986538,1,43,73,0,183,11,1,1
Iteration 0,11.118152952847574,0,42,74,0,183,11,1,1
Iteration 0,11.144830688716517,1,43,73,0,183,11,1,1
Iteration 0,11.14504629538751,0,42,74,0,183,11,1,1
Iteration 0,11.222594382715702,0,42,74,0,184,11,1,1
Iteration 0,11.300908039572962,0,42,74,0,185,11,1,1
Iteration 0,11.334663652395292,1,43,73,0,185,11,1,1
Iteration 0,11.335567426364122,0,42,74,0,185,11,1,1
Iteration 0,11.453600459113822,0,43,74,0,185,11,1,1
Iteration 0,11.482370848251321,0,43,74,0,186,11,1,1
Iteration 0,11.484179115821592,0,43,74,0,187,11,1,1
Iteration 0,11.501725198000742,0,43,74,0,188,11,1,1
Iteration 0,11.542304968789386,0,44,74,0,189,10,1,1
Iteration 0,11.5972206851116,1,45,73,0,189,10,1,1
Iteration 0,11.599960164287976,1,46,73,0,189,10,1,1
Iteration 0,11.604184030742084,0,45,74,0,189,10,1,1
Iteration 0,11.611114403763008,0,46,74,0,189,10,1,1
Iteration 0,11.618505122834685,0,46,74,0,190,10,1,1
Iteration 0,11.642069829135611,0,46,74,0,191,10,1,1
Iteration 0,11.676441759214631,0,46,74,0,192,10,1,1
Iteration 0,11.816746304342097,1,47,73,0,192,10,1,1
Iteration 0,11.817112992389857,0,46,74,0,192,10,1,1
Iteration 0,11.892079751598,0,46,74,0,191,10,1,1
Iteration 0,11.926794688262742,0,46,74,0,192,10,1,1
Iteration 0,11.985274728350335,1,47,73,0,192,10,1,1
Iteration 0,11.985375337945188,0,46,74,0,192,10,1,1
Iteration 0,12.029801407414352,1,47,73,0,192,10,1,1
Iteration 0,12.03179098772826,0,46,74,0,192,10,1,1
Iteration 0,12.042896188370154,0,46,74,0,193,10,1,1
Iteration 0,12.157164767239163,0,46,74,0,193,9,1,1
Iteration 0,12.200460143766236,0,47,74,0,194,8,1,1
Iteration 0,12.220857824712846,0,48,74,0,194,8,1,1
Iteration 0,12.222743121255064,0,48,74,0,195,8,1,1
Iteration 0,12.268122303960238,0,48,74,0,196,8,1,1
Iteration 0,12.290709708875182,0,48,74,0,197,8,1,1
Iteration 0,12.293472339278805,0,48,74,0,198,8,1,1
Iteration 0,12.334638813024993,0,48,74,0,199,8,1,1
Iteration 0,12.337569281441615,1,49,73,0,199,8,1,1
Iteration 0,12.339501540070664,0,48,74,0,199,8,1,1
Iteration 0,12.354455241538533,0,48,74,0,200,8,1,1
Iteration 0,12.463912198627645,0,48,73,0,200,8,1,1
Iteration 0,12.474608913506893,0,49,73,0,201,7,1,1
Iteration 0,12.504685660160764,1,50,72,0,201,7,1,1
Iteration 0,12.509226518560912,0,49,73,0,201,7,1,1
Iteration 0,12.530067729673641,0,49,73,0,202,7,1,1
Iteration 0,12.554991494751427,0,49,72,0,202,7,1,1
Iteration 0,12.654906946531696,0,49,72,0,203,7,1,1
Iteration 0,12.75566848418583,1,50,71,0,203,7,1,1
Iteration 0,12.75792072150156,0,49,72,0,203,7,1,1
Iteration 0,12.767763095226618,0,49,72,0,204,7,1,1
Iteration 0,12.803810386271678,1,50,71,0,204,7,1,1
Iteration 0,12.806727573710923,0,49,72,0,204,7,1,1
Iteration 0,12.824000733641354,0,49,72,0,205,7,1,1
Iteration 0,12.854818136658707,0,49,71,0,205,7,1,1
Iteration 0,12.897998991296502,1,50,70,0,205,7,1,1
Iteration 0,12.898573049705531,0,49,71,0,205,7,1,1
Iteration 0,12.903077516191841,0,49,71,0,206,7,1,1
Iteration 0,12.905775413920887,0,49,71,0,205,7,1,1
Iteration 0,12.93096066383312,0,49,71,0,206,7,1,1
Iteration 0,12.960959626989347,0,49,71,0,207,7,1,1
Iteration 0,12.989105186808708,0,49,71,0,208,7,1,1
Iteration 0,13.03787658440217,0,49,71,0,209,7,1,1
Iteration 0,13.063003473757442,0,49,70,0,209,7,1,1
Iteration 0,13.086674476201104,0,49,70,0,210,7,1,1
Iteration 0,13.095614696241821,1,50,69,0,210,7,1,1
Iteration 0,13.096139142529493,0,49,70,0,210,7,1,1
Iteration 0,13.124089017916727,0,49,70,0,211,7,1,1
Iteration 0,13.130973915727322,0,49,70,0,210,7,1,1
Iteration 0,13.190534529447278,0,49,70,0,211,7,1,1
Iteration 0,13.199845028735819,0,48,70,0,211,7,1,1
Iteration 0,13.278829719551602,0,48,70,0,210,7,1,1
Iteration 0,13.28263062680903,0,48,70,0,211,7,1,1
Iteration 0,13.304909676668743,1,49,69,0,211,7,1,1
Iteration 0,13.315969664883463,0,48,70,0,211,7,1,1
Iteration 0,13.38457815158394,1,49,69,0,211,7,1,1
Iteration 0,13.385862583197158,0,48,70,0,211,7,1,1
Iteration 0,13.410877680626097,0,49,70,0,211,7,1,1
Iteration 0,13.469401989478127,0,49,70,0,212,7,1,1
Iteration 0,13.581792316640213,1,49,70,0,212,7,1,1
Iteration 0,13.583044771377185,0,48,71,0,212,7,1,1
Iteration 0,13.585034423343405,1,49,70,0,212,7,1,1
Iteration 0,13.587199058282945,0,48,71,0,212,7,1,1
Iteration 0,13.607235064080054,1,49,70,0,212,7,1,1
Iteration 0,13.610792533212228,0,48,71,0,212,7,1,1
Iteration 0,13.621772792873067,0,48,71,0,211,7,1,1
Iteration 0,13.654594174717634,0,49,71,0,211,7,1,1
Iteration 0,13.65714312517807,0,49,71,0,212,7,1,1
Iteration 0,13.682373813960828,0,49,71,0,213,7,1,1
Iteration 0,13.688690531262758,0,50,71,0,214,6,1,1
Iteration 0,13.716490606046493,0,51,71,0,215,5,1,1
Iteration 0,13.746739520242537,0,51,71,1,214,5,1,1
Iteration 0,13.757517132820494,0,51,71,2,213,5,1,1
Iteration 0,13.78063553701859,0,50,71,1,213,6,1,1
Iteration 0,13.783378094327881,0,49,71,0,213,7,1,1
Iteration 0,13.826012346154194,1,50,70,0,213,7,1,1
Iteration 0,13.827357133804739,2,51,69,0,213,7,1,1
Iteration 0,13.8275866672544,1,50,70,0,213,7,1,1
Iteration 0,13.828785809875427,0,49,71,0,213,7,1,1
Iteration 0,13.878903672015532,1,50,70,0,213,7,1,1
Iteration 0,13.880577161325034,0,49,71,0,213,7,1,1
Iteration 0,13.89430192027986,0,49,71,0,214,7,1,1
Iteration 0,13.916229460230094,1,50,70,0,214,7,1,1
Iteration 0,13.917226063634248,1,51,70,0,214,7,1,1
Iteration 0,13.917822631343297,0,50,71,0,214,7,1,1
Iteration 0,13.935500673841945,1,50,71,0,214,7,1,1
Iteration 0,13.936712774109626,0,49,72,0,214,7,1,1
Iteration 0,13.956555774004745,1,49,72,0,214,7,1,1
Iteration 0,13.957908243865225,0,48,73,0,214,7,1,1
Iteration 0,13.961916453397848,0,48,73,0,215,7,1,1
Iteration 0,13.992540710309346,0,48,73,1,214,7,1,1
Iteration 0,14.052719730038831,0,48,73,2,213,7,1,1
Iteration 0,14.088485718681572,0,48,73,3,212,7,1,1
Iteration 0,14.089421259825752,0,47,73,2,212,8,1,1
Iteration 0,14.10376558477032,0,46,73,1,212,9,1,1
Iteration 0,14.127867471151701,0,45,73,0,212,10,1,1
Iteration 0,14.16535655855342,0,45,73,0,213,10,1,1
Iteration 0,14.239882068607146,1,46,72,0,213,10,1,1
Iteration 0,14.241857488596164,0,45,73,0,213,10,1,1
Iteration 0,14.248345308126106,1,46,72,0,213,10,1,1
Iteration 0,14.252518610236931,1,47,72,0,213,10,1,1
Iteration 0,14.253416132891516,1,48,72,0,213,10,1,1
Iteration 0,14.257572842987969,0,47,73,0,213,10,1,1
Iteration 0,14.270273840874644,1,48,72,0,213,10,1,1
Iteration 0,14.272107464027767,1,48,72,0,214,10,1,1
Iteration 0,14.272871090976219,1,48,72,0,215,10,1,1
Iteration 0,14.273015251023335,0,47,73,0,215,10,1,1
Iteration 0,14.361149229535433,0,47,73,0,216,10,1,1
Iteration 0,14.437953805015006,1,47,73,0,216,10,1,1
Iteration 0,14.44195347859239,0,46,74,0,216,10,1,1
Iteration 0,14.466233634165247,0,47,74,0,216,10,1,1
Iteration 0,14.467298506319073,0,48,74,0,216,10,1,1
Iteration 0,14.483783235325355,0,48,74,0,217,10,1,1
Iteration 0,14.509592771867531,1,49,73,0,217,10,1,1
Iteration 0,14.512654441008298,0,48,74,0,217,10,1,1
Iteration 0,14.515230248229805,0,49,74,0,217,10,1,1
Iteration 0,14.570453004606229,1,50,73,0,217,10,1,1
Iteration 0,14.570457445034775,0,49,74,0,217,10,1,1
Iteration 0,14.57415593771796,0,49,74,0,218,10,1,1
Iteration 0,14.618983119698145,1,49,74,0,218,10,1,1
Iteration 0,14.61905825504706,0,48,75,0,218,10,1,1
Iteration 0,14.652118560164638,0,48,75,0,219,10,1,1
Iteration 0,14.673555692738987,0,48,75,0,220,10,1,1
Iteration 0,14.720439808476748,0,48,75,0,221,10,1,1
Iteration 0,14.777393274115326,0,48,75,1,220,10,1,1
Iteration 0,14.795958044090195,0,47,75,0,220,11,1,1
Iteration 0,14.874444349885636,1,48,74,0,220,11,1,1
Iteration 0,14.877570481346078,0,47,75,0,220,11,1,1
Iteration 0,15.00068604559158,1,47,75,0,220,11,1,1
Iteration 0,15.001374609634269,1,48,75,0,220,11,1,1
Iteration 0,15.001579696132842,0,47,76,0,220,11,1,1
Iteration 0,15.017039197787902,0,47,76,1,219,11,1,1
Iteration 0,15.062016898142897,0,46,76,0,219,12,1,1
Iteration 0,15.08291969227875,0,47,76,0,220,11,1,1
Iteration 0,15.135829012157023,0,47,76,1,219,11,1,1
Iteration 0,15.150119691267339,0,46,76,0,219,12,1,1
Iteration 0,15.159361574421693,0,46,76,0,218,12,1,1
Iteration 0,15.161911732348646,1,47,75,0,218,12,1,1
Iteration 0,15.163012638499929,0,46,76,0,218,12,1,1
Iteration 0,15.164034832874375,0,47,76,0,219,11,1,1
Iteration 0,15.166286635974696,0,47,76,0,220,11,1,1
Iteration 0,15.212454030300883,1,48,75,0,220,11,1,1
Iteration 0,15.212713886502343,0,47,76,0,220,11,1,1
Iteration 0,15.215972569901618,1,48,75,0,220,11,1,1
Iteration 0,15.218463696226276,0,47,76,0,220,11,1,1
Iteration 0,15.25321363370938,0,47,76,0,221,11,1,1
Iteration 0,15.303830042957488,1,48,75,0,221,11,1,1
Iteration 0,15.304010525379034,1,48,75,0,221,11,1,2
Iteration 0,15.304034826577132,1,49,75,0,221,11,1,2
Iteration 0,15.305323286251294,0,48,76,0,221,11,1,2
Iteration 0,15.312645786201244,0,48,76,0,222,11,1,2
Iteration 0,15.383222344771193,0,49,76,1,222,10,1,2
Iteration 0,15.389459134011474,0,49,76,1,223,10,1,2
Iteration 0,15.408845506716945,0,49,76,1,224,10,1,2
Iteration 0,15.415631642013883,0,49,76,1,225,10,1,2
Iteration 0,15.44206984437123,0,49,76,1,226,10,1,2
Iteration 0,15.450161379145122,0,48,76,0,226,11,1,2
Iteration 0,15.456958398625371,1,49,75,0,226,11,1,2
Iteration 0,15.457487330624444,0,48,76,0,226,11,1,2
Iteration 0,15.4860691351515,0,49,76,1,226,10,1,2
Iteration 0,15.503862439675746,0,48,76,0,226,11,1,2
Iteration 0,15.52815583134365,0,48,76,1,225,11,1,2
Iteration 0,15.532330341742494,0,47,76,0,225,12,1,2
Iteration 0,15.578744873190416,0,47,76,0,226,12,1,2
Iteration 0,15.675685485425204,1,48,75,0,226,12,1,2
Iteration 0,15.67572528309891,0,47,76,0,226,12,1,2
Iteration 0,15.717476017484538,1,48,75,0,226,12,1,2
Iteration 0,15.717495959103536,0,47,76,0,226,12,1,2
Iteration 0,15.772173427183882,0,48,76,0,227,11,1,2
Iteration 0,15.772399368142587,1,49,75,0,227,11,1,2
Iteration 0,15.777918337986344,0,48,76,0,227,11,1,2
Iteration 0,15.784082436527529,1,49,75,0,227,11,1,2
Iteration 0,15.784369739923433,0,48,76,0,227,11,1,2
Iteration 0,15.805716882987955,0,48,76,0,228,11,1,2
Iteration 0,15.81662889824731,0,48,76,0,229,11,1,2
Iteration 0,15.818382308765191,1,48,76,0,229,11,1,2
Iteration 0,15.818773637764586,0,47,77,0,229,11,1,2
Iteration 0,15.831524152721466,0,47,77,0,230,11,1,2
Iteration 0,15.846861058716433,0,47,76,0,230,11,1,2
Iteration 0,15.881224662456203,1,48,75,0,230,11,1,2
Iteration 0,15.88585641379566,0,47,76,0,230,11,1,2
Iteration 0,15.916106888934772,0,47,76,0,231,11,1,2
Iteration 0,15.94164292854422,0,47,76,0,232,11,1,2
Iteration 0,16.019699127523523,0,47,76,0,233,11,1,2
Iteration 0,16.033107239277083,1,48,75,0,233,11,1,2
Iteration 0,16.034480889209796,0,47,76,0,233,11,1,2
Iteration 0,16.03631072776395,0,48,76,0,234,10,1,2
Iteration 0,16.043789204225977,1,49,75,0,234,10,1,2
Iteration 0,16.04442389215352,0,48,76,0,234,10,1,2
Iteration 0,16.048123845254853,0,48,76,0,233,10,1,2
Iteration 0,16.048693095110664,0,48,76,0,234,10,1,2
Iteration 0,16.10383547926657,0,48,76,0,235,10,1,2
Iteration 0,16.107859018002657,1,49,75,0,235,10,1,2
Iteration 0,16.10892608087223,0,48,76,0,235,10,1,2
Iteration 0,16.11815450397544,0,48,76,0,234,10,1,2
Iteration 0,16.14396095647043,0,48,76,0,235,10,1,2
Iteration 0,16.1809865202575,0,48,76,0,236,10,1,2
Iteration 0,16.199530725124113,0,48,75,0,236,10,1,2
Iteration 0,16.22242339606912,0,49,75,0,237,9,1,2
Iteration 0,16.27004487702667,0,49,75,0,236,9,1,2
Iteration 0,16.27881825879462,1,50,74,0,236,9,1,2
Iteration 0,16.27979652169038,0,49,75,0,236,9,1,2
Iteration 0,16.28413761711776,0,49,75,0,237,9,1,2
Iteration 0,16.2851041689974,1,50,74,0,237,9,1,2
Iteration 0,16.285294874835618,0,49,75,0,237,9,1,2
Iteration 0,16.311085692430428,0,49,75,0,238,9,1,2
Iteration 0,16.35376165075015,1,50,74,0,238,9,1,2
Iteration 0,16.354502053969014,0,49,75,0,238,9,1,2
Iteration 0,16.379841047346773,1,49,75,0,238,9,1,2
Iteration 0,16.38036160787726,0,48,76,0,238,9,1,2
Iteration 0,16.521834610171545,0,48,76,0,239,9,1,2
Iteration 0,16.552485862024373,1,49,75,0,239,9,1,2
Iteration 0,16.55262951741715,0,48,76,0,239,9,1,2
Iteration 0,16.589076098157083,0,48,76,0,240,9,1,2
Iteration 0,16.590859216372696,0,48,76,0,241,9,1,2
Iteration 0,16.640716267418053,1,49,75,0,241,9,1,2
Iteration 0,16.64214301855157,0,48,76,0,241,9,1,2
Iteration 0,16.661627466587227,0,49,76,0,242,8,1,2
Iteration 0,16.75228419340777,0,49,76,0,243,8,1,2
Iteration 0,16.860224988233476,0,49,76,0,242,8,1,2
Iteration 0,16.888736170304725,0,50,76,0,243,7,1,2
Iteration 0,16.915773549723504,0,50,76,0,244,7,1,2
Iteration 0,16.924654695758186,0,50,76,0,245,7,1,2
Iteration 0,16.971870686838827,0,50,76,0,246,7,1,2
Iteration 0,16.979768871440136,0,50,76,0,247,7,1,2
Iteration 0,17.00541753691736,1,51,75,0,247,7,1,2
Iteration 0,17.00714671121088,0,50,76,0,247,7,1,2
Iteration 0,17.019131191279804,1,51,75,0,247,7,1,2
Iteration 0,17.022780359822082,0,50,76,0,247,7,1,2
Iteration 0,17.069525544413914,0,50,76,0,248,7,1,2
Iteration 0,17.075091584484802,0,50,76,0,249,7,1,2
Iteration 0,17.10066321405844,0,50,76,0,250,7,1,2
Iteration 0,17.16914555140643,0,51,76,0,251,6,1,2
Iteration 0,17.179866312307496,0,51,76,0,250,6,1,2
Iteration 0,17.191358790040628,1,52,75,0,250,6,1,2
Iteration 0,17.191479316189184,0,51,76,0,250,6,1,2
Iteration 0,17.200763931148348,0,52,76,0,250,6,1,2
Iteration 0,17.202302415590765,0,52,76,0,249,6,1,2
Iteration 0,17.239816692276438,0,52,76,0,248,6,1,2
Iteration 0,17.260429082050308,1,53,75,0,248,6,1,2
Iteration 0,17.261158962475303,0,52,76,0,248,6,1,2
Iteration 0,17.354905529188624,0,52,76,0,249,6,1,2
Iteration 0,17.38273500214772,1,53,75,0,249,6,1,2
Iteration 0,17.386190822160067,1,53,75,0,250,6,1,2
Iteration 0,17.390272253116283,0,52,76,0,250,6,1,2
Iteration 0,17.429485576355354,0,52,76,0,249,6,1,2
Iteration 0,17.45056884448326,0,52,76,0,250,6,1,2
Iteration 0,17.457353416721137,0,52,76,1,249,6,1,2
Iteration 0,17.459254895985932,0,51,76,0,249,7,1,2
Iteration 0,17.486391129284502,1,51,76,0,249,7,1,2
Iteration 0,17.488618780651443,0,50,77,0,249,7,1,2
Iteration 0,17.676834157823407,0,50,77,0,250,7,1,2
Iteration 0,17.703935054517736,0,50,77,1,249,7,1,2
Iteration 0,17.70877560009115,0,50,77,1,248,7,1,2
Iteration 0,17.722283812016816,0,51,77,1,249,6,1,2
Iteration 0,17.724156712155548,0,50,77,0,249,7,1,2
Iteration 0,17.73219908625202,1,51,76,0,249,7,1,2
Iteration 0,17.732678882620043,0,50,77,0,249,7,1,2
Iteration 0,17.737693770074102,0,51,77,0,249,7,1,2
Iteration 0,17.742447351676375,0,52,77,0,250,6,1,2
Iteration 0,17.764613007678875,0,52,77,0,251,6,1,2
Iteration 0,17.782570478432962,1,53,76,0,251,6,1,2
Iteration 0,17.78296183747977,0,52,77,0,251,6,1,2
Iteration 0,17.873335394982057,0,53,77,0,252,5,1,2
Iteration 0,17.880838048976408,0,53,77,0,253,5,1,2
Iteration 0,17.881903460439432,0,53,77,0,254,5,1,2
Iteration 0,17.88940978865723,0,53,77,0,253,5,1,2
Iteration 0,17.899218557576603,1,54,76,0,253,5,1,2
Iteration 0,17.900296204009084,0,53,77,0,253,5,1,2
Iteration 0,17.904978039712606,0,53,77,1,252,5,1,2
Iteration 0,17.923456715900485,1,54,76,1,252,5,1,2
Iteration 0,17.924093420410184,0,53,77,1,252,5,1,2
Iteration 0,17.982499771983868,0,53,77,1,251,5,1,2
Iteration 0,17.996538180727804,0,53,77,2,250,5,1,2
Iteration 0,18.004847365094072,1,54,76,2,250,5,1,2
Iteration 0,18.006789339032807,0,53,77,2,250,5,1,2
Iteration 0,18.024651324400164,0,52,77,1,250,6,1,2
Iteration 0,18.047385359185,0,52,77,1,249,6,1,2
Iteration 0,18.07507149931705,0,51,77,0,249,7,1,2
Iteration 0,18.084478231357487,0,52,77,0,249,7,1,2
Iteration 0,18.10980130353608,0,52,77,0,250,7,1,2
Iteration 0,18.11377409654595,1,52,77,0,250,7,1,2
Iteration 0,18.11382891263995,0,51,78,0,250,7,1,2
Iteration 0,18.116463169811226,1,52,77,0,250,7,1,2
Iteration 0,18.118519407515535,0,51,78,0,250,7,1,2
Iteration 0,18.12130401344209,0,51,78,0,251,7,1,2
Iteration 0,18.1329905491869,0,51,78,0,252,7,1,2
Iteration 0,18.14150421945115,1,52,77,0,252,7,1,2
Iteration 0,18.142612441350707,0,51,78,0,252,7,1,2
Iteration 0,18.151521751640992,0,51,78,0,253,7,1,2
Iteration 0,18.176562791518624,0,51,78,0,252,7,1,2
Iteration 0,18.193875236473293,1,52,77,0,252,7,1,2
Iteration 0,18.19399907244099,0,51,78,0,252,7,1,2
Iteration 0,18.195058780545878,0,51,78,1,251,7,1,2
Iteration 0,18.213916390573097,0,50,78,0,251,8,1,2
Iteration 0,18.218785990632462,0,51,78,0,251,8,1,2
Iteration 0,18.240590333628774,0,51,78,0,252,8,1,2
Iteration 0,18.249638422450538,0,50,78,0,252,8,1,2
Iteration 0,18.257607204952148,1,51,77,0,252,8,1,2
Iteration 0,18.258330667733066,0,50,78,0,252,8,1,2
Iteration 0,18.28968499879083,1,51,77,0,252,8,1,2
Iteration 0,18.29129393559744,2,52,76,0,252,8,1,2
Iteration 0,18.291298321064037,1,51,77,0,252,8,1,2
Iteration 0,18.29340425554344,0,50,78,0,252,8,1,2
Iteration 0,18.29977640783152,0,50,78,0,253,8,1,2
Iteration 0,18.324507449191042,0,50,78,1,252,8,1,2
Iteration 0,18.356470712457394,0,49,78,0,252,9,1,2
Iteration 0,18.367750427647838,0,49,78,0,253,9,1,2
Iteration 0,18.40217359416645,0,49,78,1,252,9,1,2
Iteration 0,18.440015021274196,0,49,78,1,253,9,1,2
Iteration 0,18.465312116538378,0,48,78,0,253,10,1,2
Iteration 0,18.480211321034577,0,48,78,0,254,10,1,2
Iteration 0,18.571713277977526,0,48,78,0,255,10,1,2
Iteration 0,18.57325827579805,1,49,77,0,255,10,1,2
Iteration 0,18.57337420163668,0,48,78,0,255,10,1,2
Iteration 0,18.61204577221572,0,48,78,0,254,10,1,2
Iteration 0,18.62866674222844,0,48,78,0,255,10,1,2
Iteration 0,18.629198344118354,0,48,77,0,255,10,1,2
Iteration 0,18.651144466559064,0,48,77,0,256,10,1,2
Iteration 0,18.70258395528709,0,49,77,0,257,9,1,2
Iteration 0,18.82016578078049,0,49,77,0,258,9,1,2
Iteration 0,18.83854929201062,0,49,77,1,257,9,1,2
Iteration 0,18.839625014598415,1,50,76,1,257,9,1,2
Iteration 0,18.839949816139917,0,49,77,1,257,9,1,2
Iteration 0,18.84572301358697,0,49,77,1,258,9,1,2
Iteration 0,18.887434826709026,0,48,77,0,258,10,1,2
Iteration 0,18.906317510656212,1,49,76,0,258,10,1,2
Iteration 0,18.91193314524505,0,48,77,0,258,10,1,2
Iteration 0,18.91645755230375,0,49,77,0,259,9,1,2
Iteration 0,18.9861056326683,0,49,77,0,260,9,1,2
Iteration 0,18.993712776897908,1,50,76,0,260,9,1,2
Iteration 0,18.99552430254941,0,49,77,0,260,9,1,2
Iteration 0,18.999102977127713,1,49,77,0,260,9,1,2
Iteration 0,18.999926346163615,0,48,78,0,260,9,1,2
Iteration 0,19.072731259027186,0,49,78,0,261,8,1,2
Iteration 0,19.084343238846326,0,49,78,0,262,8,1,2
Iteration 0,19.126638259419064,1,50,77,0,262,8,1,2
Iteration 0,19.132062395056924,1,51,77,0,262,8,1,2
Iteration 0,19.137758439604422,0,50,78,0,262,8,1,2
Iteration 0,19.160314018088535,1,51,77,0,262,8,1,2
Iteration 0,19.162824267729576,0,50,78,0,262,8,1,2
Iteration 0,19.189497326600776,0,50,78,1,261,8,1,2
Iteration 0,19.200702351771728,1,51,77,1,261,8,1,2
Iteration 0,19.20164084535487,0,50,78,1,261,8,1,2
Iteration 0,19.221588829153298,0,50,78,1,262,8,1,2
Iteration 0,19.23401636457167,0,49,78,1,262,8,1,2
Iteration 0,19.241280498459993,0,49,78,2,261,8,1,2
Iteration 0,19.265292376941886,0,48,78,1,261,9,1,2
Iteration 0,19.269400565086066,0,48,78,1,260,9,1,2
Iteration 0,19.28672104373892,0,47,78,0,260,10,1,2
Iteration 0,19.29091312537477,0,47,78,0,259,10,1,2
Iteration 0,19.300407180153055,0,47,78,0,260,10,1,2
Iteration 0,19.34924364044088,0,47,78,0,261,10,1,2
Iteration 0,19.360541140164532,0,47,77,0,261,10,1,2
Iteration 0,19.390702556894333,1,48,76,0,261,10,1,2
Iteration 0,19.391041126006158,0,47,77,0,261,10,1,2
Iteration 0,19.43870061984374,1,48,76,0,261,10,1,2
Iteration 0,19.441459580719897,0,47,77,0,261,10,1,2
Iteration 0,19.464317394847384,0,47,77,0,262,10,1,2
Iteration 0,19.49233166308092,1,48,76,0,262,10,1,2
Iteration 0,19.49617700391938,0,47,77,0,262,10,1,2
Iteration 0,19.508724538944147,0,47,77,0,263,10,1,2
Iteration 0,19.54399674458146,0,48,77,0,264,9,1,2
Iteration 0,19.563744542089733,1,49,76,0,264,9,1,2
Iteration 0,19.56538490343621,0,48,77,0,264,9,1,2
Iteration 0,19.587719238946377,1,49,76,0,264,9,1,2
Iteration 0,19.58972255605625,0,48,77,0,264,9,1,2
Iteration 0,19.592674608687926,1,49,76,0,264,9,1,2
Iteration 0,19.595527151303784,0,48,77,0,264,9,1,2
Iteration 0,19.660049886597097,0,48,77,0,263,9,1,2
Iteration 0,19.667284072013217,0,48,77,0,264,9,1,2
Iteration 0,19.75711594234309,1,48,77,0,264,9,1,2
Iteration 0,19.758999322221637,0,47,78,0,264,9,1,2
Iteration 0,19.765558372397088,0,47,78,0,263,9,1,2
Iteration 0,19.82895173000772,0,47,78,0,264,9,1,2
Iteration 0,19.85365782478194,0,47,78,1,263,9,1,2
Iteration 0,19.854986213868035,0,46,78,0,263,10,1,2
Iteration 0,19.942924667681883,1,47,77,0,263,10,1,2
Iteration 0,19.943970759447556,1,48,77,0,263,10,1,2
Iteration 0,19.94577774408931,0,47,78,0,263,10,1,2
Iteration 0,19.956774617681894,0,48,78,0,264,9,1,2
Iteration 0,20.009882388786625,1,49,77,0,264,9,1,2
Iteration 0,20.013007132166983,1,50,77,0,264,9,1,2
Iteration 0,20.01309798926773,0,49,78,0,264,9,1,2
Iteration 0,20.10629393471887,0,49,78,1,263,9,1,2
Iteration 0,20.123206235583925,0,48,78,0,263,10,1,2
Iteration 0,20.153772403959145,0,48,78,0,264,10,1,2
Iteration 0,20.15862620825293,0,49,78,0,265,9,1,2
Iteration 0,20.179753685120154,0,49,78,0,266,9,1,2
Iteration 0,20.196934307346396,1,50,77,0,266,9,1,2
Iteration 0,20.197538348843928,0,49,78,0,266,9,1,2
Iteration 0,20.202864364594998,0,49,78,0,267,9,1,2
Iteration 0,20.20763321802532,0,48,78,0,267,9,1,2
Iteration 0,20.2569116150153,0,48,78,0,268,9,1,2
Iteration 0,20.29297568484553,0,48,78,1,267,9,1,2
Iteration 0,20.29314291026473,1,49,77,1,267,9,1,2
Iteration 0,20.29421246867765,0,48,78,1,267,9,1,2
Iteration 0,20.32057160397191,1,49,77,1,267,9,1,2
Iteration 0,20.320747173747584,0,48,78,1,267,9,1,2
Iteration 0,20.362483624063096,1,48,78,1,267,9,1,2
Iteration 0,20.36405823793005,0,47,79,1,267,9,1,2
Iteration 0,20.373977532776994,0,47,79,2,266,9,1,2
Iteration 0,20.383704503223452,1,48,78,2,266,9,1,2
Iteration 0,20.384296759877717,1,49,78,2,266,9,1,2
Iteration 0,20.385034736694827,0,48,79,2,266,9,1,2
Iteration 0,20.395827836414462,0,49,79,2,267,8,1,2
Iteration 0,20.40305760652217,0,48,79,1,267,9,1,2
Iteration 0,20.40695705058205,1,49,78,1,267,9,1,2
Iteration 0,20.40721163049221,0,48,79,1,267,9,1,2
Iteration 0,20.42142402484465,0,48,79,1,268,9,1,2
Iteration 0,20.433039699051943,0,48,79,2,267,9,1,2
Iteration 0,20.438325291714957,0,47,79,1,267,10,1,2
